id,object_id,title,inventory_number,institution,object_url,description,dating,production_place,collector,material,technique,dimensions,rights,image_url,image_page_url,image_resource_id,image_preview_url,image_file,image_missing
smb_19530,19530,Glocke,III C 10868,Ethnologisches Museum,https://smb.museum-digital.de/object/19530?navlang=en,"Glocke Sammler: Webster, William Downing Bronzewerkstätten des unteren Niger",18.-19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Bronze,Bronze,"Objektmaß: 20 x 11 x 10,5 cm; Gewicht: 342 g (ca.)",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212287&resolution=superImageResolution#7134,https://smb.museum-digital.de/singleimage?resourcenr=22997,22997,https://smb.museum-digital.de/resources/images/201806/200w_29230622066.jpg,smb_19530.jpg,False
smb_19467,19467,Soldat,III C 8379,Ethnologisches Museum,https://smb.museum-digital.de/object/19467?navlang=en,"Soldat mit Schwert und runder Glocke Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 49,5 x 19,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212759&resolution=superImageResolution#2367916,https://smb.museum-digital.de/singleimage?resourcenr=22934,22934,https://smb.museum-digital.de/resources/images/201806/200w_29230549235.jpg,smb_19467.jpg,False
smb_18055,18055,Leopard,III C 26396,Ethnologisches Museum,https://smb.museum-digital.de/object/18055?navlang=en,"""Bronzefigur, kleinen Leoparden darstellend."" Vorder- und Hinterläufe der stehenden Figur sind leicht nach vorn gestreckt, der Schwanz des Tieres ist parallel zum Rücken in Richtung des Kopfes gestellt. Gesicht und Körper sind mit Kreisen gemustert, die die Fleckzeichnung des Felles darstellen sollen. Sammler: Röhwer",,Nigeria,Röhwer,Bronze,Bronze,"Objektmaß: L: 16 cm, H: 11,8 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=200334&resolution=superImageResolution#2367768,https://smb.museum-digital.de/singleimage?resourcenr=21373,21373,https://smb.museum-digital.de/resources/images/201806/200w_29191807917.jpg,smb_18055.jpg,False
smb_19492,19492,Militärischer Würdenträger,III C 8386,Ethnologisches Museum,https://smb.museum-digital.de/object/19492?navlang=en,"Militärischer Würdenträger mit Lanze, Schild und rechteckiger Glocke. Auf der Platte vier Krokodilsköpfe. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: H: 43 cm B: 29 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211849&resolution=superImageResolution#2367921,https://smb.museum-digital.de/singleimage?resourcenr=22959,22959,https://smb.museum-digital.de/resources/images/201806/200w_29230601422.jpg,smb_19492.jpg,False
smb_19614,19614,Militärführer,III C 8396,Ethnologisches Museum,https://smb.museum-digital.de/object/19614?navlang=en,"Milirtärführer mit ada-und eben-Schwert, rechteckiger und runder Glocke, begleitet von einem Hornbläser. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 44 cm B: 29,5 cm G.: 6,2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211934&resolution=superImageResolution#6543,https://smb.museum-digital.de/singleimage?resourcenr=23081,23081,https://smb.museum-digital.de/resources/images/201806/200w_29230722827.jpg,smb_19614.jpg,False
smb_19665,19665,Oduduwa,III C 8060,Ethnologisches Museum,https://smb.museum-digital.de/object/19665?navlang=en,"König Eresoyen führte das jährliche Oduduwa-Ritual ein, bei dem sieben Tänzer mit Helmmasken auftraten. Der Name erinnert an den König von Ife, der seinen Sohn Oranmiyan nach Benin sandte, der als Gründer der noch heute regierenden Dynastie gilt. Der Bezug auf den Dynastiegründer sollte die Legitimation des nach der Krise des 17. Jahrhunderts wieder erstarkten Königtums stärken. Die aus den Mundwinkeln hervortretenden Rüsselhände verweisen auf die besondere spirituelle Macht des Königs.",18.-19. Jahrhundert,Nigeria,,Messing,Messing,"Höhe x Breite x Tiefe: 32,7 x 20,5 x 22 cm; Gewicht: 4,1 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210807&resolution=superImageResolution#6053,https://smb.museum-digital.de/singleimage?resourcenr=23132,23132,https://smb.museum-digital.de/resources/images/201806/200w_29230753515.jpg,smb_19665.jpg,False
smb_19455,19455,Würdenträger oder König,III C 8275,Ethnologisches Museum,https://smb.museum-digital.de/object/19455?navlang=en,"Würdenträger mit durchbrochen gearbeiteter Kugel (oder König Esigie mit netzüberzogener Kalebassenrassel) Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Höhe x Breite x Tiefe: 42 x 19 x 8,5 cm; Gewicht: 3,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211157&resolution=superImageResolution#6222,https://smb.museum-digital.de/singleimage?resourcenr=22922,22922,https://smb.museum-digital.de/resources/images/201806/200w_29230543827.jpg,smb_19455.jpg,False
smb_19852,19852,Portugiese,III C 8367,Ethnologisches Museum,https://smb.museum-digital.de/object/19852?navlang=en,"Portugiese Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 41 cm B: 18 cm G.: 2,9 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211214&resolution=superImageResolution#6260,https://smb.museum-digital.de/singleimage?resourcenr=23319,23319,https://smb.museum-digital.de/resources/images/201806/200w_29230933950.jpg,smb_19852.jpg,False
smb_19767,19767,König,III C 8419,Ethnologisches Museum,https://smb.museum-digital.de/object/19767?navlang=en,"Der König ist an seinen Insignien, Kappe und Hemd aus Korallen und große Korallenperle an einem Halsband, erkannbar. Die beiden Welse verweisen auf die Beziehung des Königs zu Olokun, dem Herrn des Meeres. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: 36,5 x 18 x 5,5 cm; Gewicht: 2,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212018&resolution=superImageResolution#1578932,https://smb.museum-digital.de/singleimage?resourcenr=23234,23234,https://smb.museum-digital.de/resources/images/201806/200w_29230848481.jpg,smb_19767.jpg,False
smb_19392,19392,Würdenträger oder Priester,III C 8408,Ethnologisches Museum,https://smb.museum-digital.de/object/19392?navlang=en,"Würdenträger oder Priester mit halbkugeligem Helm und langem Gewand Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 47 cm B: 18,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211971&resolution=superImageResolution#2367938,https://smb.museum-digital.de/singleimage?resourcenr=22859,22859,https://smb.museum-digital.de/resources/images/201806/200w_29230504601.jpg,smb_19392.jpg,False
smb_19496,19496,Begleitfigur mit eben-Schwert,III C 20298,Ethnologisches Museum,https://smb.museum-digital.de/object/19496?navlang=en,"Begleitfiguren sind Bestandteile von Altargruppen, sie kommen aber auch als Einzelstücke vor. Sie standen wahrscheinlich ebenfalls auf Gedenkaltären. Die Bedeutung dieser Figur, die ein eben-Schwert hält, ist unklar, Die männliche Figur – die Genitalien wurden später entfernt – trägt die weibliche Frisur, wie sie bei Begleiterinnen von Königinmüttern auf Altargruppen zu sehen ist. Die Nacktheit entspricht der Darstellung der Emada, jugendlicher Pagen am Hof, der hohe Kragen aus Korallenperlen spricht dagegen eher für eine Person mit herausgehobenem Rang.",17.-18. Jahrhundert,Nigeria,,"Messing, Eisen, Guss","Messing, Eisen, Guss","Höhe x Breite x Tiefe: 50 x 18,5 x 18,1 cm; Gewicht: 10,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212518&resolution=superImageResolution#1334189,https://smb.museum-digital.de/singleimage?resourcenr=22963,22963,https://smb.museum-digital.de/resources/images/201806/200w_29230604667.jpg,smb_19496.jpg,False
smb_19784,19784,Stuhlbein (Leg of a chair),III C 8063,Ethnologisches Museum,https://smb.museum-digital.de/object/19784?navlang=en,Reliefiertes Stuhlbein mit Darstellung eines Königs oder hohen Würdenträgers mit eben-Schwert und Gürtelmaske mit menschlichem Gesicht,19. Jahrhundert,Nigeria,,Holz,Holz,"Höhe x Breite x Tiefe: 37 x 13,5 x 1,5 cm; Gewicht: ca. 0,6 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210836&resolution=superImageResolution#6070,https://smb.museum-digital.de/singleimage?resourcenr=23251,23251,https://smb.museum-digital.de/resources/images/201806/200w_29230857589.jpg,smb_19784.jpg,False
smb_19739,19739,Emuru mit widderköpfiger Rassel,III C 27506,Ethnologisches Museum,https://smb.museum-digital.de/object/19739?navlang=en,"Emuru mit widderköpfiger Rassel Sammler: Konietzko, Julius",1550-1600,Nigeria,Julius Konietzko (1886-1952),Messing,Messing,"Objektmaß: 39,8 x 21,6 x 6,1 cm; Gewicht: 4,1 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212554&resolution=superImageResolution#7268,https://smb.museum-digital.de/singleimage?resourcenr=23206,23206,https://smb.museum-digital.de/resources/images/201806/200w_29230834819.jpg,smb_19739.jpg,False
smb_19534,19534,Hornbläser,III C 8389,Ethnologisches Museum,https://smb.museum-digital.de/object/19534?navlang=en,"Hornbläser Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: 34 x 19 x 8 cm; Gewicht: 2,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211928&resolution=superImageResolution#2367922,https://smb.museum-digital.de/singleimage?resourcenr=23001,23001,https://smb.museum-digital.de/resources/images/201806/200w_29230624323.jpg,smb_19534.jpg,False
smb_19613,19613,Krokodil,III C 8435,Ethnologisches Museum,https://smb.museum-digital.de/object/19613?navlang=en,"Krokodil Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 49 x 34,5 cm; Gewicht: 8 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212031&resolution=superImageResolution#6590,https://smb.museum-digital.de/singleimage?resourcenr=23080,23080,https://smb.museum-digital.de/resources/images/201806/200w_29230722443.jpg,smb_19613.jpg,False
smb_19772,19772,Gedenkkopf einer Königinmutter,III C 8185,Ethnologisches Museum,https://smb.museum-digital.de/object/19772?navlang=en,"Die aus dieser Zeit in größerer Zahl erhaltenen Gedenkköpfe sind stark formalisiert. Ihre Gesichter sind weitgehend identisch, die königlichen Insignien dagegen stärker ausgearbeitet, ihre Formen variieren.Im Gegensatz zur runden Kappe des Königs trägt die Königinmutter eine spitze, leicht nach vorn gebogene Haube aus Korallenperlen. Sammler: Schmidt, Eduard",19. Jahrhundert,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Messing mit Resten der Tonform,Messing mit Resten der Tonform,"Objektmaß: 47 x 22 x 24 cm; Wandstärke: 0,5 cm; Gewicht: 13,6 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211031&resolution=superImageResolution#2367854,https://smb.museum-digital.de/singleimage?resourcenr=23239,23239,https://smb.museum-digital.de/resources/images/201806/200w_29230851303.jpg,smb_19772.jpg,False
smb_19895,19895,Militärischer Würdenträger,III C 8276,Ethnologisches Museum,https://smb.museum-digital.de/object/19895?navlang=en,"Militärischer Würdenträger mit Schild, Speer und rechteckiger Glocke. Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Objektmaß: 31 x 19 x 7,5 cm; Gewicht: 3,2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211158&resolution=superImageResolution#6224,https://smb.museum-digital.de/singleimage?resourcenr=23362,23362,https://smb.museum-digital.de/resources/images/201806/200w_29230958010.jpg,smb_19895.jpg,False
smb_19842,19842,Hahn (Opa or rooster),III C 7616,Ethnologisches Museum,https://smb.museum-digital.de/object/19842?navlang=en,"Plastiken von Hähnen standen auf den Altären des Königs und der Königinmutter. Hähne waren verbreitete Opfergaben in Benin. Zugleich sind sie auch ein Bild der Rolle der Mutter des Thronfolger (Edaiken). „Der Hahn, der am lautesten kräht“ war eine Bezeichnung der Hauptfrau des Königs, der Mutter des Thronfolgers und der potentiellen Königinmutter. Der Einfluss dieser Frauen auf die Politik Benins erhält so in dem Hahn ein Bild, das ihre Machtposition unterstreicht.",1600-1900,Nigeria,,Messing,Messing,"Höhe x Breite x Tiefe: 46 x 19 x 45 cm; Gewicht: 17,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212756&resolution=superImageResolution#2367789,https://smb.museum-digital.de/singleimage?resourcenr=23309,23309,https://smb.museum-digital.de/resources/images/201806/200w_29230929041.jpg,smb_19842.jpg,False
smb_19476,19476,Schlangenkopf,III C 8215,Ethnologisches Museum,https://smb.museum-digital.de/object/19476?navlang=en,"Schlangenkopf vom Dach des Königspalast. Europäische Berichte aus dem frühen 18. und dem 19. Jahrhundert sowie Darstellungen an dem Palastbehälter und auf Reliefplatten aus dem 16. - 17. Jahrhundert beschreiben große, aus Messing gegossene Schlangen, die sich von der Spitze der Dachtürme herabschlängeln. Die Interpretation dieser Schlangen ist vieldeutig: Zum einen stehen sie für den Bereich des Meeresgottes Olokun, der Quelle von Macht und Reichtum des Königs, sie stehen aber auch für Osun, die spirituelle Kraft der Pflanzen, die besonders im 18. und 19. Jahrhundert mit der Macht des Königs verbunden wurde. Sammler: Schmidt, Eduard",18. Jahrhundert,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Messing,Messing,"Objektmaß: 18,5 x 37,7 x 48,7 cm; Gewicht: 14,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210085&resolution=superImageResolution#6183,https://smb.museum-digital.de/singleimage?resourcenr=22943,22943,https://smb.museum-digital.de/resources/images/201806/200w_29230554168.jpg,smb_19476.jpg,False
smb_19586,19586,Ooton oder Osuan,III C 8256,Ethnologisches Museum,https://smb.museum-digital.de/object/19586?navlang=en,"Der Priester Osuan und der ihm unterstellte Ooton-Priester sind an dem zapfenförmigen Aufsatz der Kopfbedeckung zu erkennen, die außer ihnen nur der König und einige Würdenträger tragen durften. Die langen Gerten (bei Ohuan oft zwei), die sie in der Hand tragen, dienen der Abwehr böser Mächte bei den Opferhandlungen. Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Höhe x Breite: 36 x 16 cm; Gewicht: 2,2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211138&resolution=superImageResolution#6201,https://smb.museum-digital.de/singleimage?resourcenr=23053,23053,https://smb.museum-digital.de/resources/images/201806/200w_29230707264.jpg,smb_19586.jpg,False
smb_19393,19393,Zwei Portugiesen,III C 8366,Ethnologisches Museum,https://smb.museum-digital.de/object/19393?navlang=en,"Zwei Portugiesen Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 45 x 29 cm; Gewicht: 9,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211213&resolution=superImageResolution#6255,https://smb.museum-digital.de/singleimage?resourcenr=22860,22860,https://smb.museum-digital.de/resources/images/201806/200w_29230505009.jpg,smb_19393.jpg,False
smb_19703,19703,Militärführer,III C 8395,Ethnologisches Museum,https://smb.museum-digital.de/object/19703?navlang=en,"Militärführer mit eben-Schwert und rechteckiger Glocke. Auf der Platte eine Mondsichel und zwei Krokodilsköpfe. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: H: 43 cm B: 28 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211933&resolution=superImageResolution#2367927,https://smb.museum-digital.de/singleimage?resourcenr=23170,23170,https://smb.museum-digital.de/resources/images/201806/200w_29230816670.jpg,smb_19703.jpg,False
smb_19536,19536,Höfling,III C 8421,Ethnologisches Museum,https://smb.museum-digital.de/object/19536?navlang=en,"Der Höfling hält einen rechteckigen Gegenstand in der Hand. Es könnte sich dabei um einen Spiegel handeln, der in Benin zur Abwehr negativer Kräfte benutzt wurde. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 46,5 cm B: 18,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212003&resolution=superImageResolution#2367951,https://smb.museum-digital.de/singleimage?resourcenr=23003,23003,https://smb.museum-digital.de/resources/images/201806/200w_29230625046.jpg,smb_19536.jpg,False
smb_19510,19510,Zwei Pagen,III C 8403,Ethnologisches Museum,https://smb.museum-digital.de/object/19510?navlang=en,"Zwei Pagen Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 45,5 cm B: 29,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211940&resolution=superImageResolution#2367933,https://smb.museum-digital.de/singleimage?resourcenr=22977,22977,https://smb.museum-digital.de/resources/images/201806/200w_29230612078.jpg,smb_19510.jpg,False
smb_19729,19729,Fisch,III C 8267,Ethnologisches Museum,https://smb.museum-digital.de/object/19729?navlang=en,"Fisch Sammler: Meyer, Hans",1501-1550,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Höhe x Breite x Tiefe: 44,5 x 18,5 x 3,5 cm; Gewicht: 2,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211148&resolution=superImageResolution#6214,https://smb.museum-digital.de/singleimage?resourcenr=23196,23196,https://smb.museum-digital.de/resources/images/201806/200w_29230829766.jpg,smb_19729.jpg,False
